provinsi,kabupaten_kota,tahun,garis_kemiskinan_rupiah_kapita_bulan_2020,garis_kemiskinan_rupiah_kapita_bulan_2021,garis_kemiskinan_rupiah_kapita_bulan_2022,garis_kemiskinan_rupiah_kapita_bulan_2023,garis_kemiskinan_rupiah_kapita_bulan_2024,indeks_pembangunan_gender_2020,indeks_pembangunan_gender_2021,indeks_pembangunan_gender_2022,indeks_pembangunan_gender_2023,indeks_pembangunan_gender_2024,kepadatan_penduduk_jiwa_km2_2020,kepadatan_penduduk_jiwa_km2_2021,kepadatan_penduduk_jiwa_km2_2022,kepadatan_penduduk_jiwa_km2_2023,kepadatan_penduduk_jiwa_km2_2024,pdrb_adhk_milyar_rupiah_2020,pdrb_adhk_milyar_rupiah_2021,pdrb_adhk_milyar_rupiah_2022,pdrb_adhk_milyar_rupiah_2023,pdrb_adhk_milyar_rupiah_2024,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2020,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2021,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2022,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2023,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2024,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2020,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2021,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2022,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2023,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2024,indeks_pembangunan_manusia,rata_rata_lama_sekolah_tahun,umur_harapan_hidup_tahun,pengeluaran_per_kapita_rupiah_kapita_tahun,persentase_penduduk_miskin_persen
Nusa Tenggara Timur,Timor Tengah Selatan,2023,338099,344239,382167,420783,436707,94.91,94.95,95.17,95.56,95.96,115,116,116,121,122,4769.17,4883.87,5035.91,5197.44,5372.52,6861,6839,7118,7450,7755,49.81,50.15,60.52,67.93,70.72,65.39,6.97,66.89,,25.18
Nusa Tenggara Timur,Timor Tengah Selatan,2024,338099,344239,382167,420783,436707,94.91,94.95,95.17,95.56,95.96,115,116,116,121,122,4769.17,4883.87,5035.91,5197.44,5372.52,6861,6839,7118,7450,7755,49.81,50.15,60.52,67.93,70.72,66.22,7.21,67.03,,24.68
Nusa Tenggara Timur,Timor Tengah Utara,2020,386990,394818,440155,485744,499772,95.55,95.19,95.51,95.8,96.08,97,98,100,103,105,2880.93,2949-05-01 00:00:00,3031-09-01 00:00:00,3122.94,3225-12-01 00:00:00,6364,6324,6559,6889,7242,79.3,70.03,81.98,80.56,80.84,64.93,7.81,66.96,,22.28
Nusa Tenggara Timur,Timor Tengah Utara,2021,386990,394818,440155,485744,499772,95.55,95.19,95.51,95.8,96.08,97,98,100,103,105,2880.93,2949-05-01 00:00:00,3031-09-01 00:00:00,3122.94,3225-12-01 00:00:00,6364,6324,6559,6889,7242,79.3,70.03,81.98,80.56,80.84,65.09,7.96,67.09,,22.62
Nusa Tenggara Timur,Timor Tengah Utara,2022,386990,394818,440155,485744,499772,95.55,95.19,95.51,95.8,96.08,97,98,100,103,105,2880.93,2949-05-01 00:00:00,3031-09-01 00:00:00,3122.94,3225-12-01 00:00:00,6364,6324,6559,6889,7242,79.3,70.03,81.98,80.56,80.84,65.65,7.97,67.35,,2026-05-21 00:00:00
Nusa Tenggara Timur,Timor Tengah Utara,2023,386990,394818,440155,485744,499772,95.55,95.19,95.51,95.8,96.08,97,98,100,103,105,2880.93,2949-05-01 00:00:00,3031-09-01 00:00:00,3122.94,3225-12-01 00:00:00,6364,6324,6559,6889,7242,79.3,70.03,81.98,80.56,80.84,66.56,8.16,67.61,,21.85
Nusa Tenggara Timur,Timor Tengah Utara,2024,386990,394818,440155,485744,499772,95.55,95.19,95.51,95.8,96.08,97,98,100,103,105,2880.93,2949-05-01 00:00:00,3031-09-01 00:00:00,3122.94,3225-12-01 00:00:00,6364,6324,6559,6889,7242,79.3,70.03,81.98,80.56,80.84,67.27,8.17,67.82,,20.89
Nusa Tenggara Timur,Belu,2020,372087,379280,416519,459111,476703,97.1,97.07,97.57,97.44,97.25,175,177,180,205,209,2968.23,3020-03-01 00:00:00,3116.22,3233.47,3361.74,7479,7431,7593,7907,8159,76.62,71.8,83.96,83.95,85.78,66.32,7.35,64.61,,15.37
Nusa Tenggara Timur,Belu,2021,372087,379280,416519,459111,476703,97.1,97.07,97.57,97.44,97.25,175,177,180,205,209,2968.23,3020-03-01 00:00:00,3116.22,3233.47,3361.74,7479,7431,7593,7907,8159,76.62,71.8,83.96,83.95,85.78,66.4,7.36,64.89,,15.68
Nusa Tenggara Timur,Belu,2022,372087,379280,416519,459111,476703,97.1,97.07,97.57,97.44,97.25,175,177,180,205,209,2968.23,3020-03-01 00:00:00,3116.22,3233.47,3361.74,7479,7431,7593,7907,8159,76.62,71.8,83.96,83.95,85.78,66.87,7.38,65.28,,14.84
Nusa Tenggara Timur,Belu,2023,372087,379280,416519,459111,476703,97.1,97.07,97.57,97.44,97.25,175,177,180,205,209,2968.23,3020-03-01 00:00:00,3116.22,3233.47,3361.74,7479,7431,7593,7907,8159,76.62,71.8,83.96,83.95,85.78,67.5,7.39,65.63,,2026-03-14 00:00:00
Nusa Tenggara Timur,Belu,2024,372087,379280,416519,459111,476703,97.1,97.07,97.57,97.44,97.25,175,177,180,205,209,2968.23,3020-03-01 00:00:00,3116.22,3233.47,3361.74,7479,7431,7593,7907,8159,76.62,71.8,83.96,83.95,85.78,68.13,2026-05-07 00:00:00,65.93,,13.86
Nusa Tenggara Timur,Alor,2020,336402,364939,400858,438013,446875,92.14,92.13,92.36,92.52,92.75,72,73,74,76,77,1996-04-01 00:00:00,2045.99,2106.89,2193-01-01 00:00:00,2286-02-01 00:00:00,6786,6751,7198,7565,7806,77.32,83.16,81.59,81.57,85.83,65.13,8.41,61.48,,2026-09-21 00:00:00
Nusa Tenggara Timur,Alor,2021,336402,364939,400858,438013,446875,92.14,92.13,92.36,92.52,92.75,72,73,74,76,77,1996-04-01 00:00:00,2045.99,2106.89,2193-01-01 00:00:00,2286-02-01 00:00:00,6786,6751,7198,7565,7806,77.32,83.16,81.59,81.57,85.83,65.16,8.42,61.64,,2026-09-21 00:00:00
Nusa Tenggara Timur,Alor,2022,336402,364939,400858,438013,446875,92.14,92.13,92.36,92.52,92.75,72,73,74,76,77,1996-04-01 00:00:00,2045.99,2106.89,2193-01-01 00:00:00,2286-02-01 00:00:00,6786,6751,7198,7565,7806,77.32,83.16,81.59,81.57,85.83,66.08,8.43,61.99,,20.25
Nusa Tenggara Timur,Alor,2023,336402,364939,400858,438013,446875,92.14,92.13,92.36,92.52,92.75,72,73,74,76,77,1996-04-01 00:00:00,2045.99,2106.89,2193-01-01 00:00:00,2286-02-01 00:00:00,6786,6751,7198,7565,7806,77.32,83.16,81.59,81.57,85.83,66.82,8.45,62.35,,19.97
Nusa Tenggara Timur,Alor,2024,336402,364939,400858,438013,446875,92.14,92.13,92.36,92.52,92.75,72,73,74,76,77,1996-04-01 00:00:00,2045.99,2106.89,2193-01-01 00:00:00,2286-02-01 00:00:00,6786,6751,7198,7565,7806,77.32,83.16,81.59,81.57,85.83,67.7,8.61,62.62,,19.87
Nusa Tenggara Timur,Lembata,2020,388577,421901,464542,508575,517948,91.29,91.24,91.45,91.61,91.7,107,109,110,111,113,1162.84,1179.53,1210.01,1241.18,1282.63,7305,7257,7622,7962,8238,90.19,91.88,88.41,87.36,88.61,67.04,8.22,67.07,,26.14
Nusa Tenggara Timur,Lembata,2021,388577,421901,464542,508575,517948,91.29,91.24,91.45,91.61,91.7,107,109,110,111,113,1162.84,1179.53,1210.01,1241.18,1282.63,7305,7257,7622,7962,8238,90.19,91.88,88.41,87.36,88.61,67.04,8.23,67.2,,26.21
Nusa Tenggara Timur,Lembata,2022,388577,421901,464542,508575,517948,91.29,91.24,91.45,91.61,91.7,107,109,110,111,113,1162.84,1179.53,1210.01,1241.18,1282.63,7305,7257,7622,7962,8238,90.19,91.88,88.41,87.36,88.61,67.76,8.25,67.52,,25.18
Nusa Tenggara Timur,Lembata,2023,388577,421901,464542,508575,517948,91.29,91.24,91.45,91.61,91.7,107,109,110,111,113,1162.84,1179.53,1210.01,1241.18,1282.63,7305,7257,7622,7962,8238,90.19,91.88,88.41,87.36,88.61,68.41,8.26,67.87,,24.78
Nusa Tenggara Timur,Lembata,2024,388577,421901,464542,508575,517948,91.29,91.24,91.45,91.61,91.7,107,109,110,111,113,1162.84,1179.53,1210.01,1241.18,1282.63,7305,7257,7622,7962,8238,90.19,91.88,88.41,87.36,88.61,68.95,8.27,68.12,,24.22
Nusa Tenggara Timur,Flores Timur,2020,301611,329340,364117,405486,412744,91.32,91.49,92.08,91.97,92.15,158,160,163,165,167,3498.47,3522.55,3583.49,3697.31,3796.69,7631,7578,7918,8223,8505,88.51,93.06,88,93.03,96.98,67.64,7.71,65.2,,10.84
Nusa Tenggara Timur,Flores Timur,2021,301611,329340,364117,405486,412744,91.32,91.49,92.08,91.97,92.15,158,160,163,165,167,3498.47,3522.55,3583.49,3697.31,3796.69,7631,7578,7918,8223,8505,88.51,93.06,88,93.03,96.98,67.63,7.72,65.31,,11.14
Nusa Tenggara Timur,Flores Timur,2022,301611,329340,364117,405486,412744,91.32,91.49,92.08,91.97,92.15,158,160,163,165,167,3498.47,3522.55,3583.49,3697.31,3796.69,7631,7578,7918,8223,8505,88.51,93.06,88,93.03,96.98,68.36,7.79,65.62,,10.75
Nusa Tenggara Timur,Flores Timur,2023,301611,329340,364117,405486,412744,91.32,91.49,92.08,91.97,92.15,158,160,163,165,167,3498.47,3522.55,3583.49,3697.31,3796.69,7631,7578,7918,8223,8505,88.51,93.06,88,93.03,96.98,69.24,2026-04-08 00:00:00,65.96,,11.77
Nusa Tenggara Timur,Flores Timur,2024,301611,329340,364117,405486,412744,91.32,91.49,92.08,91.97,92.15,158,160,163,165,167,3498.47,3522.55,3583.49,3697.31,3796.69,7631,7578,7918,8223,8505,88.51,93.06,88,93.03,96.98,69.79,2026-06-08 00:00:00,66.21,,11.25
Nusa Tenggara Timur,Sikka,2020,324775,354234,389455,428352,434074,89.15,88.93,88.81,89.38,89.7,186,187,189,201,204,3305.67,3375.93,3489.47,3620.86,3763.88,8081,8021,8362,8678,9019,77.7,83.14,79.16,80.66,85.35,67.77,6.94,67.24,,2026-12-13 00:00:00
Nusa Tenggara Timur,Sikka,2021,324775,354234,389455,428352,434074,89.15,88.93,88.81,89.38,89.7,186,187,189,201,204,3305.67,3375.93,3489.47,3620.86,3763.88,8081,8021,8362,8678,9019,77.7,83.14,79.16,80.66,85.35,68.08,6.95,67.45,,13.35
Nusa Tenggara Timur,Sikka,2022,324775,354234,389455,428352,434074,89.15,88.93,88.81,89.38,89.7,186,187,189,201,204,3305.67,3375.93,3489.47,3620.86,3763.88,8081,8021,8362,8678,9019,77.7,83.14,79.16,80.66,85.35,68.66,6.96,67.86,,12.61
Nusa Tenggara Timur,Sikka,2023,324775,354234,389455,428352,434074,89.15,88.93,88.81,89.38,89.7,186,187,189,201,204,3305.67,3375.93,3489.47,3620.86,3763.88,8081,8021,8362,8678,9019,77.7,83.14,79.16,80.66,85.35,69.41,6.98,68.3,,12.56
Nusa Tenggara Timur,Sikka,2024,324775,354234,389455,428352,434074,89.15,88.93,88.81,89.38,89.7,186,187,189,201,204,3305.67,3375.93,3489.47,3620.86,3763.88,8081,8021,8362,8678,9019,77.7,83.14,79.16,80.66,85.35,69.96,6.99,68.52,,11.89
Nusa Tenggara Timur,Ende,2020,392591,428328,473403,518939,528259,95.64,95.81,96.2,96.17,96.33,131,132,132,134,135,4076.21,4162.98,4291.79,4457.69,4630.78,9094,9027,9413,9739,10009,89.59,86.63,88.09,88.45,92.69,70.23,7.81,65.29,,23.76
Nusa Tenggara Timur,Ende,2021,392591,428328,473403,518939,528259,95.64,95.81,96.2,96.17,96.33,131,132,132,134,135,4076.21,4162.98,4291.79,4457.69,4630.78,9094,9027,9413,9739,10009,89.59,86.63,88.09,88.45,92.69,70.49,2026-03-08 00:00:00,65.43,,24.13
Nusa Tenggara Timur,Ende,2022,392591,428328,473403,518939,528259,95.64,95.81,96.2,96.17,96.33,131,132,132,134,135,4076.21,4162.98,4291.79,4457.69,4630.78,9094,9027,9413,9739,10009,89.59,86.63,88.09,88.45,92.69,71.1,2026-09-08 00:00:00,65.76,,23
Nusa Tenggara Timur,Ende,2023,392591,428328,473403,518939,528259,95.64,95.81,96.2,96.17,96.33,131,132,132,134,135,4076.21,4162.98,4291.79,4457.69,4630.78,9094,9027,9413,9739,10009,89.59,86.63,88.09,88.45,92.69,71.77,2026-02-08 00:00:00,66.12,,22.86
Nusa Tenggara Timur,Ende,2024,392591,428328,473403,518939,528259,95.64,95.81,96.2,96.17,96.33,131,132,132,134,135,4076.21,4162.98,4291.79,4457.69,4630.78,9094,9027,9413,9739,10009,89.59,86.63,88.09,88.45,92.69,72.24,8.29,66.3,,22.57
Nusa Tenggara Timur,Ngada,2020,363531,396506,435916,477840,489139,96.09,95.76,95.9,96.33,96.35,96,97,99,99,100,2310.19,2336.24,2407.73,2491-08-01 00:00:00,2583.24,8865,8819,8997,9350,9585,88.69,91.4,86.66,87.08,86.56,70.37,8.52,68.04,,12.51
Nusa Tenggara Timur,Ngada,2021,363531,396506,435916,477840,489139,96.09,95.76,95.9,96.33,96.35,96,97,99,99,100,2310.19,2336.24,2407.73,2491-08-01 00:00:00,2583.24,8865,8819,8997,9350,9585,88.69,91.4,86.66,87.08,86.56,70.37,8.53,68.12,,12.58
Nusa Tenggara Timur,Ngada,2022,363531,396506,435916,477840,489139,96.09,95.76,95.9,96.33,96.35,96,97,99,99,100,2310.19,2336.24,2407.73,2491-08-01 00:00:00,2583.24,8865,8819,8997,9350,9585,88.69,91.4,86.66,87.08,86.56,70.73,8.54,68.4,,11.93
Nusa Tenggara Timur,Ngada,2023,363531,396506,435916,477840,489139,96.09,95.76,95.9,96.33,96.35,96,97,99,99,100,2310.19,2336.24,2407.73,2491-08-01 00:00:00,2583.24,8865,8819,8997,9350,9585,88.69,91.4,86.66,87.08,86.56,71.61,8.82,68.71,,2026-06-12 00:00:00
Nusa Tenggara Timur,Ngada,2024,363531,396506,435916,477840,489139,96.09,95.76,95.9,96.33,96.35,96,97,99,99,100,2310.19,2336.24,2407.73,2491-08-01 00:00:00,2583.24,8865,8819,8997,9350,9585,88.69,91.4,86.66,87.08,86.56,72.04,8.83,68.92,,11.87
Nusa Tenggara Timur,Manggarai,2020,340633,371531,407261,443908,454625,88.0,87.65,88.4,88.92,89.08,163,164,166,245,249,2991.32,3064-12-01 00:00:00,3151.54,3269.94,3398.36,7203,7133,7580,7903,8204,61.53,72.84,62.1,62.76,66.26,66.58,7.37,67.03,,20.34
Nusa Tenggara Timur,Manggarai,2021,340633,371531,407261,443908,454625,88.0,87.65,88.4,88.92,89.08,163,164,166,245,249,2991.32,3064-12-01 00:00:00,3151.54,3269.94,3398.36,7203,7133,7580,7903,8204,61.53,72.84,62.1,62.76,66.26,67.07,7.61,67.11,,20.48
Nusa Tenggara Timur,Manggarai,2022,340633,371531,407261,443908,454625,88.0,87.65,88.4,88.92,89.08,163,164,166,245,249,2991.32,3064-12-01 00:00:00,3151.54,3269.94,3398.36,7203,7133,7580,7903,8204,61.53,72.84,62.1,62.76,66.26,67.88,7.62,67.38,,19.84
Nusa Tenggara Timur,Manggarai,2023,340633,371531,407261,443908,454625,88.0,87.65,88.4,88.92,89.08,163,164,166,245,249,2991.32,3064-12-01 00:00:00,3151.54,3269.94,3398.36,7203,7133,7580,7903,8204,61.53,72.84,62.1,62.76,66.26,68.48,7.63,67.63,,19.69
Nusa Tenggara Timur,Manggarai,2024,340633,371531,407261,443908,454625,88.0,87.65,88.4,88.92,89.08,163,164,166,245,249,2991.32,3064-12-01 00:00:00,3151.54,3269.94,3398.36,7203,7133,7580,7903,8204,61.53,72.84,62.1,62.76,66.26,69.35,7.91,67.89,,2026-01-19 00:00:00
Nusa Tenggara Timur,Rote Ndao,2020,322619,341135,372179,410491,426843,84.62,84.08,84.86,85.28,85.6,112,114,116,117,119,1931.72,1974.99,2044.51,2101.79,2169-12-01 00:00:00,6539,6503,6719,7061,7365,80.19,87.53,88.82,84.92,85.16,64.27,7.59,64.6,,27.54
Nusa Tenggara Timur,Rote Ndao,2021,322619,341135,372179,410491,426843,84.62,84.08,84.86,85.28,85.6,112,114,116,117,119,1931.72,1974.99,2044.51,2101.79,2169-12-01 00:00:00,6539,6503,6719,7061,7365,80.19,87.53,88.82,84.92,85.16,64.48,7.71,64.88,,2026-08-28 00:00:00
Nusa Tenggara Timur,Rote Ndao,2022,322619,341135,372179,410491,426843,84.62,84.08,84.86,85.28,85.6,112,114,116,117,119,1931.72,1974.99,2044.51,2101.79,2169-12-01 00:00:00,6539,6503,6719,7061,7365,80.19,87.53,88.82,84.92,85.16,65.05,7.76,65.26,,27.45
Nusa Tenggara Timur,Rote Ndao,2023,322619,341135,372179,410491,426843,84.62,84.08,84.86,85.28,85.6,112,114,116,117,119,1931.72,1974.99,2044.51,2101.79,2169-12-01 00:00:00,6539,6503,6719,7061,7365,80.19,87.53,88.82,84.92,85.16,65.79,7.82,65.6,,2026-05-27 00:00:00
Nusa Tenggara Timur,Rote Ndao,2024,322619,341135,372179,410491,426843,84.62,84.08,84.86,85.28,85.6,112,114,116,117,119,1931.72,1974.99,2044.51,2101.79,2169-12-01 00:00:00,6539,6503,6719,7061,7365,80.19,87.53,88.82,84.92,85.16,66.4,7.83,65.85,,25.78
Nusa Tenggara Timur,Manggarai Barat,2020,340094,370943,405746,444474,458834,86.67,87.11,87.82,88.43,89.04,82,83,84,87,88,2267.58,2296.74,2391.36,2505.77,2629.18,7468,7410,7636,7913,8195,65.54,72.81,78.09,80.81,82.03,65.91,2026-03-07 00:00:00,67.38,,17.71
Nusa Tenggara Timur,Manggarai Barat,2021,340094,370943,405746,444474,458834,86.67,87.11,87.82,88.43,89.04,82,83,84,87,88,2267.58,2296.74,2391.36,2505.77,2629.18,7468,7410,7636,7913,8195,65.54,72.81,78.09,80.81,82.03,66.19,7.56,67.46,,17.92
Nusa Tenggara Timur,Manggarai Barat,2022,340094,370943,405746,444474,458834,86.67,87.11,87.82,88.43,89.04,82,83,84,87,88,2267.58,2296.74,2391.36,2505.77,2629.18,7468,7410,7636,7913,8195,65.54,72.81,78.09,80.81,82.03,66.95,2026-08-07 00:00:00,67.73,,17.15
Nusa Tenggara Timur,Manggarai Barat,2023,340094,370943,405746,444474,458834,86.67,87.11,87.82,88.43,89.04,82,83,84,87,88,2267.58,2296.74,2391.36,2505.77,2629.18,7468,7410,7636,7913,8195,65.54,72.81,78.09,80.81,82.03,67.84,7.94,68.0,,16.82
Nusa Tenggara Timur,Manggarai Barat,2024,340094,370943,405746,444474,458834,86.67,87.11,87.82,88.43,89.04,82,83,84,87,88,2267.58,2296.74,2391.36,2505.77,2629.18,7468,7410,7636,7913,8195,65.54,72.81,78.09,80.81,82.03,68.68,8.21,68.3,,16.74
Nusa Tenggara Timur,Sumba Tengah,2020,307853,311199,341513,362089,381760,90.9,90.49,90.51,90.74,91.24,47,48,50,51,52,756.61,767.26,786.61,809.49,839.52,6108,6061,6288,6484,6743,36.74,50.54,54.29,48.22,52.51,61.74,6.25,68.38,,34.49
Nusa Tenggara Timur,Sumba Tengah,2021,307853,311199,341513,362089,381760,90.9,90.49,90.51,90.74,91.24,47,48,50,51,52,756.61,767.26,786.61,809.49,839.52,6108,6061,6288,6484,6743,36.74,50.54,54.29,48.22,52.51,62.01,6.47,68.42,,34.27
Nusa Tenggara Timur,Sumba Tengah,2022,307853,311199,341513,362089,381760,90.9,90.49,90.51,90.74,91.24,47,48,50,51,52,756.61,767.26,786.61,809.49,839.52,6108,6061,6288,6484,6743,36.74,50.54,54.29,48.22,52.51,62.84,6.73,68.65,,32.51
Nusa Tenggara Timur,Sumba Tengah,2023,307853,311199,341513,362089,381760,90.9,90.49,90.51,90.74,91.24,47,48,50,51,52,756.61,767.26,786.61,809.49,839.52,6108,6061,6288,6484,6743,36.74,50.54,54.29,48.22,52.51,63.63,7,68.87,,31.78
Nusa Tenggara Timur,Sumba Tengah,2024,307853,311199,341513,362089,381760,90.9,90.49,90.51,90.74,91.24,47,48,50,51,52,756.61,767.26,786.61,809.49,839.52,6108,6061,6288,6484,6743,36.74,50.54,54.29,48.22,52.51,64.46,7.23,69.1,,30.84
Nusa Tenggara Timur,Sumba Barat Daya,2020,383674,390217,432375,475879,494229,97.62,97.68,98.28,98.26,98.36,210,212,213,233,238,2307.21,2355.32,2445.81,2520.61,2619.83,6372,6355,6779,7080,7358,33.02,42.15,45.83,49.82,52.6,62.28,6.34,68.53,,28
Nusa Tenggara Timur,Sumba Barat Daya,2021,383674,390217,432375,475879,494229,97.62,97.68,98.28,98.26,98.36,210,212,213,233,238,2307.21,2355.32,2445.81,2520.61,2619.83,6372,6355,6779,7080,7358,33.02,42.15,45.83,49.82,52.6,62.29,6.35,68.57,,28.18
Nusa Tenggara Timur,Sumba Barat Daya,2022,383674,390217,432375,475879,494229,97.62,97.68,98.28,98.26,98.36,210,212,213,233,238,2307.21,2355.32,2445.81,2520.61,2619.83,6372,6355,6779,7080,7358,33.02,42.15,45.83,49.82,52.6,63.15,6.37,68.79,,27.16
Nusa Tenggara Timur,Sumba Barat Daya,2023,383674,390217,432375,475879,494229,97.62,97.68,98.28,98.26,98.36,210,212,213,233,238,2307.21,2355.32,2445.81,2520.61,2619.83,6372,6355,6779,7080,7358,33.02,42.15,45.83,49.82,52.6,63.74,6.38,68.99,,27.48
Nusa Tenggara Timur,Sumba Barat Daya,2024,383674,390217,432375,475879,494229,97.62,97.68,98.28,98.26,98.36,210,212,213,233,238,2307.21,2355.32,2445.81,2520.61,2619.83,6372,6355,6779,7080,7358,33.02,42.15,45.83,49.82,52.6,64.27,6.39,69.2,,2026-02-27 00:00:00
Nusa Tenggara Timur,Nagekeo,2020,353481,386027,422982,472041,487814,98.97,98.56,98.6,97.94,98.35,113,115,117,119,121,1378.04,1406.75,1449.75,1495.1,1541.69,8309,8254,8433,8706,8986,85.09,89.07,88.3,80.06,83.52,67.77,7.89,67.13,,12.61
Nusa Tenggara Timur,Nagekeo,2021,353481,386027,422982,472041,487814,98.97,98.56,98.6,97.94,98.35,113,115,117,119,121,1378.04,1406.75,1449.75,1495.1,1541.69,8309,8254,8433,8706,8986,85.09,89.07,88.3,80.06,83.52,67.77,2026-09-07 00:00:00,67.25,,12.91
Nusa Tenggara Timur,Nagekeo,2022,353481,386027,422982,472041,487814,98.97,98.56,98.6,97.94,98.35,113,115,117,119,121,1378.04,1406.75,1449.75,1495.1,1541.69,8309,8254,8433,8706,8986,85.09,89.07,88.3,80.06,83.52,68.17,7.91,67.56,,2026-05-12 00:00:00
Nusa Tenggara Timur,Nagekeo,2023,353481,386027,422982,472041,487814,98.97,98.56,98.6,97.94,98.35,113,115,117,119,121,1378.04,1406.75,1449.75,1495.1,1541.69,8309,8254,8433,8706,8986,85.09,89.07,88.3,80.06,83.52,69.03,8.14,67.91,,12.33
Nusa Tenggara Timur,Nagekeo,2024,353481,386027,422982,472041,487814,98.97,98.56,98.6,97.94,98.35,113,115,117,119,121,1378.04,1406.75,1449.75,1495.1,1541.69,8309,8254,8433,8706,8986,85.09,89.07,88.3,80.06,83.52,69.7,8.23,68.17,,2026-03-12 00:00:00
Nusa Tenggara Timur,Manggarai Timur,2020,344642,373972,411670,446504,458116,90.5,90.52,91.32,91.41,91.97,110,111,112,122,124,2040-01-01 00:00:00,2087-11-01 00:00:00,2165.14,2240.77,2328.88,5818,5780,6145,6276,6561,35.53,46.98,51.83,54.82,55.75,62.64,2026-08-07 00:00:00,68.04,,26.52
Nusa Tenggara Timur,Manggarai Timur,2021,344642,373972,411670,446504,458116,90.5,90.52,91.32,91.41,91.97,110,111,112,122,124,2040-01-01 00:00:00,2087-11-01 00:00:00,2165.14,2240.77,2328.88,5818,5780,6145,6276,6561,35.53,46.98,51.83,54.82,55.75,63.17,7.35,68.07,,2026-05-26 00:00:00
Nusa Tenggara Timur,Manggarai Timur,2022,344642,373972,411670,446504,458116,90.5,90.52,91.32,91.41,91.97,110,111,112,122,124,2040-01-01 00:00:00,2087-11-01 00:00:00,2165.14,2240.77,2328.88,5818,5780,6145,6276,6561,35.53,46.98,51.83,54.82,55.75,64.11,7.42,68.29,,25.35
Nusa Tenggara Timur,Manggarai Timur,2023,344642,373972,411670,446504,458116,90.5,90.52,91.32,91.41,91.97,110,111,112,122,124,2040-01-01 00:00:00,2087-11-01 00:00:00,2165.14,2240.77,2328.88,5818,5780,6145,6276,6561,35.53,46.98,51.83,54.82,55.75,65.05,2026-07-07 00:00:00,68.49,,2026-06-25 00:00:00
Nusa Tenggara Timur,Manggarai Timur,2024,344642,373972,411670,446504,458116,90.5,90.52,91.32,91.41,91.97,110,111,112,122,124,2040-01-01 00:00:00,2087-11-01 00:00:00,2165.14,2240.77,2328.88,5818,5780,6145,6276,6561,35.53,46.98,51.83,54.82,55.75,66.03,7.96,68.69,,2026-09-24 00:00:00
Nusa Tenggara Timur,Sabu Raijua,2020,403846,438492,480844,526831,549947,92.79,92.31,92.57,92.25,92.42,194,197,202,202,206,773.18,786.3,809.89,831.09,862.56,5265,5256,5558,5899,6207,77.16,81.28,69.6,75.21,83.51,59.46,6.65,60.64,,30.18
Nusa Tenggara Timur,Sabu Raijua,2021,403846,438492,480844,526831,549947,92.79,92.31,92.57,92.25,92.42,194,197,202,202,206,773.18,786.3,809.89,831.09,862.56,5265,5256,5558,5899,6207,77.16,81.28,69.6,75.21,83.51,59.46,6.66,60.66,,30.13
Nusa Tenggara Timur,Sabu Raijua,2022,403846,438492,480844,526831,549947,92.79,92.31,92.57,92.25,92.42,194,197,202,202,206,773.18,786.3,809.89,831.09,862.56,5265,5256,5558,5899,6207,77.16,81.28,69.6,75.21,83.51,60.35,6.77,60.87,,28.73
Nusa Tenggara Timur,Sabu Raijua,2023,403846,438492,480844,526831,549947,92.79,92.31,92.57,92.25,92.42,194,197,202,202,206,773.18,786.3,809.89,831.09,862.56,5265,5256,5558,5899,6207,77.16,81.28,69.6,75.21,83.51,61.37,6.98,61.06,,28.37
Nusa Tenggara Timur,Sabu Raijua,2024,403846,438492,480844,526831,549947,92.79,92.31,92.57,92.25,92.42,194,197,202,202,206,773.18,786.3,809.89,831.09,862.56,5265,5256,5558,5899,6207,77.16,81.28,69.6,75.21,83.51,62.06,6.99,61.27,,28.13
Nusa Tenggara Timur,Malaka,2020,371812,378824,419292,458399,474853,89.49,89.42,90.08,90.43,90.79,158,160,162,172,174,1879.14,1915.74,1987.25,2062.15,2126-04-01 00:00:00,5901,5861,6250,6569,6879,63.51,71.08,70.88,71.32,73.7,62.76,6.87,64.97,,2026-04-16 00:00:00
Nusa Tenggara Timur,Malaka,2021,371812,378824,419292,458399,474853,89.49,89.42,90.08,90.43,90.79,158,160,162,172,174,1879.14,1915.74,1987.25,2062.15,2126-04-01 00:00:00,5901,5861,6250,6569,6879,63.51,71.08,70.88,71.32,73.7,62.97,2026-01-07 00:00:00,65.01,,16.33
Nusa Tenggara Timur,Malaka,2022,371812,378824,419292,458399,474853,89.49,89.42,90.08,90.43,90.79,158,160,162,172,174,1879.14,1915.74,1987.25,2062.15,2126-04-01 00:00:00,5901,5861,6250,6569,6879,63.51,71.08,70.88,71.32,73.7,63.84,2026-12-07 00:00:00,65.34,,15.26
